n_estimators,max_depth,max_features,min_samples_split,min_samples_leaf,max_leaf_nodes,ccp_alpha,train_acc,val_acc,fit_seconds,completed_at,grid_index,grid_total
200,10.0,sqrt,2,4,256.0,0.0,0.86359375,0.54625,0.939,2026-05-18T13:05:00.226103,335,1296
400,20.0,sqrt,2,1,256.0,0.0,0.878125,0.54625,1.982,2026-05-18T15:21:35.819987,1083,1296
400,,sqrt,5,2,,0.0001,0.999375,0.54625,2.269,2026-05-18T15:52:19.505688,1206,1296
400,,,5,1,,0.0001,0.99984375,0.54625,53.322,2026-05-18T16:04:54.359487,1274,1296
200,10.0,,10,2,,0.0001,0.920625,0.54625,21.006,2026-05-18T13:16:17.571538,426,1296
400,10.0,log2,2,2,,0.0001,0.934375,0.54625,0.871,2026-05-18T14:56:07.447093,1014,1296
400,10.0,log2,2,2,,0.0,0.935625,0.54625,0.856,2026-05-18T14:56:06.493017,1013,1296
100,20.0,log2,10,1,,0.0,0.995,0.54625,0.597,2026-05-18T12:41:50.727755,169,1296
100,,,5,1,,0.0001,0.99984375,0.54625,14.282,2026-05-18T12:57:01.964129,302,1296
400,20.0,sqrt,2,1,256.0,0.0001,0.878125,0.54625,1.974,2026-05-18T15:21:37.876786,1084,1296
400,,sqrt,2,1,256.0,0.0,0.878125,0.54625,1.97,2026-05-18T15:51:46.541544,1191,1296
400,10.0,sqrt,5,4,256.0,0.0,0.86921875,0.54625,1.822,2026-05-18T14:55:36.619767,995,1296
100,,,5,1,,0.0,0.99984375,0.54625,14.363,2026-05-18T12:56:47.653441,301,1296
400,20.0,,5,4,,0.0001,0.986875,0.54625,47.601,2026-05-18T15:40:52.374732,1174,1296
400,,sqrt,2,1,256.0,0.0001,0.878125,0.54625,1.977,2026-05-18T15:51:48.600142,1192,1296
400,20.0,,5,4,,0.0,0.9884375,0.54625,47.599,2026-05-18T15:40:04.689841,1173,1296
200,20.0,,2,1,256.0,0.0001,0.90625,0.54625,22.801,2026-05-18T13:21:02.101212,508,1296
100,20.0,,10,2,,0.0001,0.99234375,0.54625,20.848,2026-05-18T12:51:54.303611,210,1296
400,10.0,sqrt,5,4,256.0,0.0001,0.86921875,0.54625,1.812,2026-05-18T14:55:38.514141,996,1296
100,20.0,,10,2,,0.0,0.99234375,0.54625,20.577,2026-05-18T12:51:33.303363,209,1296
100,20.0,,5,2,,0.0,0.998125,0.54625,20.794,2026-05-18T12:47:37.396164,197,1296
100,20.0,log2,10,2,,0.0,0.98796875,0.54625,0.613,2026-05-18T12:41:53.753101,173,1296
100,20.0,,5,2,,0.0001,0.998125,0.54625,21.416,2026-05-18T12:47:58.962018,198,1296
200,20.0,,2,1,256.0,0.0,0.90625,0.54625,22.694,2026-05-18T13:20:39.250848,507,1296
200,10.0,log2,2,1,256.0,0.0,0.85578125,0.54625,0.446,2026-05-18T13:05:26.943423,363,1296
200,10.0,log2,2,1,256.0,0.0001,0.85578125,0.54625,0.45,2026-05-18T13:05:27.442088,364,1296
200,10.0,sqrt,5,4,256.0,0.0,0.86359375,0.54625,0.941,2026-05-18T13:05:12.344156,347,1296
200,10.0,sqrt,5,4,256.0,0.0001,0.86359375,0.54625,0.936,2026-05-18T13:05:13.327851,348,1296
200,10.0,,10,2,,0.0,0.920625,0.54625,21.129,2026-05-18T13:15:56.516768,425,1296
100,10.0,sqrt,2,2,256.0,0.0001,0.86015625,0.545,0.93,2026-05-18T12:29:34.859214,8,1296
300,20.0,log2,5,2,256.0,0.0001,0.8671875,0.545,0.669,2026-05-18T14:10:30.250224,812,1296
300,20.0,log2,5,2,256.0,0.0,0.8671875,0.545,0.688,2026-05-18T14:10:29.520880,811,1296
300,20.0,,5,2,,0.0001,0.99875,0.545,39.023,2026-05-18T14:21:35.377392,846,1296
300,20.0,,5,2,,0.0,0.99875,0.545,38.365,2026-05-18T14:20:56.292571,845,1296
200,20.0,,10,2,256.0,0.0,0.9078125,0.545,22.449,2026-05-18T13:31:51.233484,535,1296
200,,log2,5,4,256.0,0.0001,0.86046875,0.545,0.458,2026-05-18T13:34:38.946897,600,1296
200,,log2,2,4,256.0,0.0001,0.86046875,0.545,0.444,2026-05-18T13:34:32.418565,588,1296
200,,log2,2,4,256.0,0.0,0.86046875,0.545,0.459,2026-05-18T13:34:31.925341,587,1296
200,,,10,2,256.0,0.0,0.90765625,0.545,22.732,2026-05-18T13:47:17.559229,643,1296
100,10.0,sqrt,2,2,256.0,0.0,0.86015625,0.545,0.89,2026-05-18T12:29:33.787033,7,1296
400,20.0,log2,5,1,256.0,0.0001,0.8653125,0.545,0.896,2026-05-18T15:23:03.665948,1132,1296
400,20.0,log2,5,1,256.0,0.0,0.8653125,0.545,0.902,2026-05-18T15:23:02.663598,1131,1296
400,20.0,,2,2,,0.0001,0.99953125,0.545,50.952,2026-05-18T15:28:21.736900,1158,1296
400,20.0,,2,2,,0.0,0.99953125,0.545,51.009,2026-05-18T15:27:30.701723,1157,1296
100,10.0,sqrt,10,2,,0.0,0.908125,0.545,0.838,2026-05-18T12:29:56.884572,29,1296
100,10.0,sqrt,10,2,,0.0001,0.90796875,0.545,0.935,2026-05-18T12:29:57.974524,30,1296
200,,,5,1,,0.0001,0.99984375,0.545,26.945,2026-05-18T13:40:29.600100,626,1296
100,,sqrt,5,1,,0.0,0.99984375,0.545,0.628,2026-05-18T12:53:36.832194,229,1296
300,,log2,5,4,256.0,0.0001,0.86234375,0.545,0.663,2026-05-18T14:33:19.818147,924,1296
300,,log2,5,4,256.0,0.0,0.86234375,0.545,0.663,2026-05-18T14:33:19.094739,923,1296
100,,sqrt,5,1,,0.0001,0.9996875,0.545,0.637,2026-05-18T12:53:37.496053,230,1296
200,,,10,2,256.0,0.0001,0.90765625,0.545,22.308,2026-05-18T13:47:39.917846,644,1296
300,20.0,log2,5,4,256.0,0.0,0.86234375,0.545,0.664,2026-05-18T14:10:32.525305,815,1296
300,20.0,log2,5,4,256.0,0.0001,0.86234375,0.545,0.657,2026-05-18T14:10:33.242651,816,1296
300,,sqrt,2,1,256.0,0.0,0.8775,0.545,1.489,2026-05-18T14:32:07.036530,867,1296
300,,sqrt,2,1,256.0,0.0001,0.8775,0.545,1.5,2026-05-18T14:32:08.596916,868,1296
400,10.0,sqrt,2,1,,0.0001,0.95578125,0.545,1.932,2026-05-18T14:54:55.771635,974,1296
400,10.0,sqrt,2,1,,0.0,0.9559375,0.545,1.923,2026-05-18T14:54:53.757667,973,1296
300,,log2,2,4,256.0,0.0001,0.86234375,0.545,0.67,2026-05-18T14:33:10.394319,912,1296
300,,log2,2,4,256.0,0.0,0.86234375,0.545,0.667,2026-05-18T14:33:09.663923,911,1296
200,,log2,10,2,,0.0,0.99,0.545,0.514,2026-05-18T13:34:41.705546,605,1296
200,,,2,2,,0.0001,0.999375,0.545,26.291,2026-05-18T13:37:18.180654,618,1296
200,,,2,2,,0.0,0.999375,0.545,26.073,2026-05-18T13:36:51.838970,617,1296
200,,log2,5,4,256.0,0.0,0.86046875,0.545,0.447,2026-05-18T13:34:38.439876,599,1296
200,,,5,1,,0.0,0.99984375,0.545,26.988,2026-05-18T13:40:02.604525,625,1296
200,20.0,,10,2,256.0,0.0001,0.9078125,0.545,22.331,2026-05-18T13:32:13.614528,536,1296
200,20.0,,2,2,,0.0,0.99921875,0.545,26.089,2026-05-18T13:21:28.239795,509,1296
400,20.0,,10,4,256.0,0.0,0.90953125,0.545,43.223,2026-05-18T15:50:56.530891,1187,1296
200,20.0,log2,5,4,256.0,0.0001,0.86046875,0.545,0.453,2026-05-18T13:19:16.050599,492,1296
400,20.0,,10,1,256.0,0.0,0.90984375,0.545,44.164,2026-05-18T15:44:45.973374,1179,1296
400,20.0,,10,4,256.0,0.0001,0.90953125,0.545,42.846,2026-05-18T15:51:39.460295,1188,1296
200,20.0,log2,5,4,256.0,0.0,0.86046875,0.545,0.456,2026-05-18T13:19:15.548396,491,1296
100,,log2,5,2,,0.0,0.99859375,0.545,0.274,2026-05-18T12:53:55.283417,269,1296
100,,sqrt,10,4,256.0,0.0001,0.86765625,0.545,0.515,2026-05-18T12:53:50.295815,252,1296
100,,log2,2,1,256.0,0.0,0.85515625,0.545,0.255,2026-05-18T12:53:51.231609,255,1296
100,,log2,2,1,256.0,0.0001,0.85515625,0.545,0.254,2026-05-18T12:53:51.512705,256,1296
100,,sqrt,10,4,256.0,0.0,0.86765625,0.545,0.522,2026-05-18T12:53:49.754064,251,1296
100,20.0,sqrt,10,4,256.0,0.0001,0.8678125,0.545,0.927,2026-05-18T12:41:32.521575,144,1296
100,20.0,log2,2,1,256.0,0.0,0.85515625,0.545,0.577,2026-05-18T12:41:34.855459,147,1296
100,20.0,log2,2,1,256.0,0.0001,0.85515625,0.545,0.581,2026-05-18T12:41:35.592515,148,1296
100,20.0,,5,1,,0.0001,0.99953125,0.545,21.932,2026-05-18T12:46:39.211502,194,1296
100,20.0,,5,1,,0.0,0.99953125,0.545,21.612,2026-05-18T12:46:17.118612,193,1296
100,20.0,sqrt,10,4,256.0,0.0,0.8678125,0.545,0.913,2026-05-18T12:41:31.443433,143,1296
100,20.0,log2,10,4,,0.0,0.97421875,0.545,0.6,2026-05-18T12:41:56.739614,177,1296
100,20.0,log2,10,4,,0.0001,0.97203125,0.545,0.583,2026-05-18T12:41:57.491025,178,1296
200,20.0,log2,2,4,256.0,0.0,0.86046875,0.545,0.445,2026-05-18T13:19:09.064498,479,1296
200,20.0,log2,2,4,256.0,0.0001,0.86046875,0.545,0.454,2026-05-18T13:19:09.567436,480,1296
200,20.0,log2,2,2,,0.0,0.99984375,0.545,0.537,2026-05-18T13:19:05.878404,473,1296
400,20.0,sqrt,5,2,256.0,0.0001,0.876875,0.545,1.964,2026-05-18T15:22:12.822363,1100,1296
400,20.0,sqrt,5,2,256.0,0.0,0.876875,0.545,1.959,2026-05-18T15:22:10.776034,1099,1296
400,10.0,sqrt,10,4,,0.0001,0.90515625,0.545,1.842,2026-05-18T14:55:57.935824,1006,1296
400,20.0,,10,1,256.0,0.0001,0.90984375,0.545,44.005,2026-05-18T15:45:30.060993,1180,1296
400,20.0,,10,2,256.0,0.0001,0.91015625,0.545,43.969,2026-05-18T15:48:38.324660,1184,1296
400,20.0,,10,1,,0.0,0.99875,0.545,51.466,2026-05-18T15:43:10.350352,1177,1296
400,20.0,,10,1,,0.0001,0.99875,0.545,51.291,2026-05-18T15:44:01.726266,1178,1296
400,10.0,sqrt,10,4,,0.0,0.90546875,0.545,1.834,2026-05-18T14:55:56.010809,1005,1296
400,20.0,,10,2,256.0,0.0,0.91015625,0.545,44.058,2026-05-18T15:47:54.272830,1183,1296
400,10.0,log2,2,1,256.0,0.0,0.860625,0.545,0.847,2026-05-18T14:56:04.622225,1011,1296
400,10.0,log2,2,1,256.0,0.0001,0.860625,0.545,0.852,2026-05-18T14:56:05.556004,1012,1296
400,20.0,sqrt,2,2,,0.0,0.99984375,0.545,2.295,2026-05-18T15:21:40.254328,1085,1296
200,10.0,log2,2,1,,0.0001,0.94640625,0.545,0.462,2026-05-18T13:05:26.448610,362,1296
400,,sqrt,5,2,,0.0,0.9996875,0.545,2.263,2026-05-18T15:52:17.152788,1205,1296
400,,sqrt,5,2,256.0,0.0001,0.87703125,0.545,1.99,2026-05-18T15:52:23.608833,1208,1296
100,20.0,log2,5,1,,0.0,0.99984375,0.545,0.621,2026-05-18T12:41:42.288263,157,1296
200,10.0,,5,2,,0.0,0.939375,0.545,21.229,2026-05-18T13:11:43.829549,413,1296
200,10.0,log2,2,2,256.0,0.0001,0.85671875,0.545,0.441,2026-05-18T13:05:29.421342,368,1296
200,10.0,log2,2,2,256.0,0.0,0.85671875,0.545,0.434,2026-05-18T13:05:28.931603,367,1296
200,10.0,log2,2,2,,0.0,0.93265625,0.545,0.458,2026-05-18T13:05:27.948881,365,1296
400,,sqrt,5,2,256.0,0.0,0.87703125,0.545,1.945,2026-05-18T15:52:21.534710,1207,1296
400,10.0,log2,10,1,,0.0,0.9084375,0.545,0.861,2026-05-18T14:56:25.104084,1033,1296
400,10.0,log2,10,1,,0.0001,0.90828125,0.545,0.853,2026-05-18T14:56:26.039312,1034,1296
400,,,5,4,,0.0,0.98859375,0.545,47.848,2026-05-18T16:10:22.392020,1281,1296
400,,,2,4,,0.0,0.98859375,0.545,48.19,2026-05-18T16:00:53.383802,1269,1296
300,20.0,sqrt,2,1,256.0,0.0,0.8775,0.545,1.489,2026-05-18T14:09:20.480529,759,1296
200,10.0,sqrt,5,1,,0.0001,0.9440625,0.545,0.992,2026-05-18T13:05:03.267115,338,1296
200,10.0,sqrt,5,1,,0.0,0.94421875,0.545,0.977,2026-05-18T13:05:02.226604,337,1296
300,20.0,log2,2,4,256.0,0.0001,0.86234375,0.545,0.663,2026-05-18T14:10:23.859911,804,1296
300,20.0,log2,2,4,256.0,0.0,0.86234375,0.545,0.67,2026-05-18T14:10:23.136543,803,1296
300,20.0,sqrt,2,1,256.0,0.0001,0.8775,0.545,1.49,2026-05-18T14:09:22.031098,760,1296
100,10.0,sqrt,2,1,,0.0,0.95046875,0.545,0.94,2026-05-18T12:29:27.417062,1,1296
100,10.0,sqrt,2,1,,0.0001,0.95046875,0.54375,0.909,2026-05-18T12:29:28.563389,2,1296
100,10.0,sqrt,2,1,256.0,0.0,0.85984375,0.54375,0.873,2026-05-18T12:29:29.569580,3,1296
100,10.0,sqrt,5,2,256.0,0.0,0.86046875,0.54375,0.919,2026-05-18T12:29:46.431609,19,1296
100,10.0,sqrt,2,1,256.0,0.0001,0.85984375,0.54375,0.878,2026-05-18T12:29:30.612938,4,1296
100,10.0,sqrt,5,2,256.0,0.0001,0.86046875,0.54375,0.859,2026-05-18T12:29:47.452634,20,1296
100,10.0,log2,10,4,256.0,0.0001,0.8503125,0.54375,0.551,2026-05-18T12:30:29.527464,72,1296
100,10.0,log2,10,4,256.0,0.0,0.8503125,0.54375,0.543,2026-05-18T12:30:28.816597,71,1296
300,10.0,,10,4,,0.0,0.91515625,0.54375,30.776,2026-05-18T14:07:43.141019,753,1296
400,20.0,,10,4,,0.0,0.98265625,0.54375,47.442,2026-05-18T15:49:25.849557,1185,1296
400,20.0,,5,2,,0.0001,0.9990625,0.54375,50.914,2026-05-18T15:37:48.557579,1170,1296
400,20.0,,10,4,,0.0001,0.98203125,0.54375,47.292,2026-05-18T15:50:13.224449,1186,1296
300,20.0,log2,2,2,256.0,0.0001,0.865,0.54375,0.671,2026-05-18T14:10:20.832889,800,1296
300,20.0,log2,2,2,256.0,0.0,0.865,0.54375,0.678,2026-05-18T14:10:20.101358,799,1296
300,20.0,,2,4,,0.0,0.9884375,0.54375,35.881,2026-05-18T14:16:09.901575,837,1296
200,,,5,1,256.0,0.0,0.90640625,0.54375,23.18,2026-05-18T13:40:52.830117,627,1296
200,,,10,1,256.0,0.0001,0.90765625,0.54375,22.514,2026-05-18T13:46:03.557991,640,1296
300,,,5,2,,0.0001,0.9990625,0.54375,38.834,2026-05-18T14:44:24.881089,954,1296
300,,,5,2,,0.0,0.9990625,0.54375,38.471,2026-05-18T14:43:45.984676,953,1296
200,,,2,2,256.0,0.0,0.90625,0.54375,22.426,2026-05-18T13:37:40.656168,619,1296
100,20.0,,10,1,,0.0,0.99609375,0.54375,20.845,2026-05-18T12:50:14.248254,205,1296
100,,,2,1,,0.0001,0.99984375,0.54375,14.274,2026-05-18T12:54:29.480697,290,1296
100,,,2,1,,0.0,0.99984375,0.54375,14.474,2026-05-18T12:54:15.177877,289,1296
200,10.0,sqrt,2,1,,0.0001,0.95421875,0.54375,0.989,2026-05-18T13:04:51.148205,326,1296
200,10.0,sqrt,2,1,,0.0,0.95421875,0.54375,0.989,2026-05-18T13:04:50.110509,325,1296
300,,log2,2,2,256.0,0.0001,0.865,0.54375,0.676,2026-05-18T14:33:07.372929,908,1296
300,,log2,2,2,256.0,0.0,0.865,0.54375,0.682,2026-05-18T14:33:06.635974,907,1296
300,10.0,sqrt,2,1,256.0,0.0001,0.868125,0.54375,1.412,2026-05-18T13:49:17.897389,652,1296
300,10.0,sqrt,2,2,,0.0,0.9421875,0.54375,1.441,2026-05-18T13:49:19.398084,653,1296
300,10.0,sqrt,2,1,256.0,0.0,0.868125,0.54375,1.426,2026-05-18T13:49:16.425496,651,1296
100,20.0,,2,4,,0.0,0.98703125,0.54375,19.518,2026-05-18T12:44:59.522596,189,1296
100,20.0,log2,2,1,,0.0001,0.99984375,0.54375,0.582,2026-05-18T12:41:34.143719,146,1296
100,20.0,log2,2,1,,0.0,0.99984375,0.54375,0.615,2026-05-18T12:41:33.355440,145,1296
100,20.0,,5,4,,0.0,0.98703125,0.54375,20.374,2026-05-18T12:48:56.840025,201,1296
100,20.0,log2,5,1,,0.0001,0.99984375,0.54375,0.611,2026-05-18T12:41:43.057001,158,1296
400,10.0,sqrt,2,2,256.0,0.0001,0.8696875,0.54375,1.86,2026-05-18T14:55:07.506080,980,1296
400,10.0,sqrt,5,2,,0.0,0.94015625,0.54375,1.893,2026-05-18T14:55:24.985664,989,1296
200,20.0,,5,1,256.0,0.0,0.90640625,0.54375,22.826,2026-05-18T13:25:28.484936,519,1296
100,10.0,log2,5,1,256.0,0.0,0.84828125,0.54375,0.56,2026-05-18T12:30:14.769233,51,1296
200,20.0,,2,2,256.0,0.0,0.90625,0.54375,22.39,2026-05-18T13:22:16.949038,511,1296
200,20.0,,5,1,256.0,0.0001,0.90640625,0.54375,22.545,2026-05-18T13:25:51.079057,520,1296
100,10.0,log2,5,1,256.0,0.0001,0.84828125,0.54375,0.503,2026-05-18T12:30:15.402622,52,1296
400,10.0,sqrt,5,2,,0.0001,0.93984375,0.54375,1.893,2026-05-18T14:55:26.960961,990,1296
400,,,5,4,,0.0001,0.986875,0.54375,47.323,2026-05-18T16:11:09.799929,1282,1296
300,20.0,,5,4,,0.0,0.9884375,0.54375,35.614,2026-05-18T14:23:17.623109,849,1296
100,10.0,log2,5,2,,0.0001,0.9234375,0.54375,0.634,2026-05-18T12:30:16.861410,54,1296
400,,,2,4,,0.0001,0.986875,0.54375,47.715,2026-05-18T16:01:41.184899,1270,1296
100,10.0,log2,5,2,,0.0,0.925,0.54375,0.52,2026-05-18T12:30:16.068580,53,1296
200,20.0,,2,2,256.0,0.0001,0.90625,0.54375,22.573,2026-05-18T13:22:39.578968,512,1296
200,20.0,,2,2,,0.0001,0.9990625,0.54375,26.221,2026-05-18T13:21:54.510042,510,1296
200,,sqrt,5,2,256.0,0.0001,0.8728125,0.54375,1.004,2026-05-18T13:34:08.203056,560,1296
200,10.0,sqrt,10,4,,0.0001,0.90203125,0.54375,0.957,2026-05-18T13:05:23.464341,358,1296
200,20.0,,5,2,256.0,0.0,0.90640625,0.54375,22.525,2026-05-18T13:27:05.760228,523,1296
200,20.0,,5,2,256.0,0.0001,0.90640625,0.54375,22.438,2026-05-18T13:27:28.247611,524,1296
200,20.0,,10,1,256.0,0.0,0.9078125,0.54375,22.512,2026-05-18T13:30:15.004886,531,1296
200,,,10,1,256.0,0.0,0.90765625,0.54375,22.409,2026-05-18T13:45:40.993626,639,1296
200,,,5,2,256.0,0.0001,0.90640625,0.54375,22.537,2026-05-18T13:42:52.930944,632,1296
200,,,5,2,256.0,0.0,0.90640625,0.54375,22.453,2026-05-18T13:42:30.343728,631,1296
200,,,5,1,256.0,0.0001,0.90640625,0.54375,22.509,2026-05-18T13:41:15.388270,628,1296
100,20.0,,10,1,,0.0001,0.99609375,0.54375,21.159,2026-05-18T12:50:35.549491,206,1296
200,10.0,log2,2,1,,0.0,0.94625,0.54375,0.465,2026-05-18T13:05:25.938394,361,1296
200,10.0,,10,1,,0.0,0.924375,0.54375,21.085,2026-05-18T13:14:31.848659,421,1296
200,10.0,,10,1,,0.0001,0.924375,0.54375,21.336,2026-05-18T13:14:53.233999,422,1296
200,10.0,sqrt,5,2,256.0,0.0001,0.8659375,0.54375,0.957,2026-05-18T13:05:09.353186,344,1296
200,10.0,sqrt,10,1,,0.0001,0.9159375,0.54375,0.979,2026-05-18T13:05:15.384587,350,1296
200,10.0,sqrt,5,2,256.0,0.0,0.8659375,0.54375,0.948,2026-05-18T13:05:08.347655,343,1296
200,,,2,2,256.0,0.0001,0.90625,0.54375,22.431,2026-05-18T13:38:03.136919,620,1296
200,20.0,,10,1,256.0,0.0001,0.9078125,0.54375,22.463,2026-05-18T13:30:37.517748,532,1296
400,10.0,sqrt,2,2,256.0,0.0,0.8696875,0.54375,1.842,2026-05-18T14:55:05.563854,979,1296
200,,sqrt,5,2,256.0,0.0,0.8728125,0.54375,1.004,2026-05-18T13:34:07.149888,559,1296
200,20.0,sqrt,5,1,256.0,0.0001,0.8721875,0.5425,1.01,2026-05-18T13:18:40.888423,448,1296
400,,,5,2,,0.0,0.999375,0.5425,51.132,2026-05-18T16:07:14.569801,1277,1296
400,,,5,2,,0.0001,0.999375,0.5425,51.239,2026-05-18T16:08:05.893833,1278,1296
200,20.0,sqrt,5,2,256.0,0.0,0.873125,0.5425,1.009,2026-05-18T13:18:44.367612,451,1296
200,,sqrt,5,1,256.0,0.0,0.8725,0.5425,1.011,2026-05-18T13:34:02.611467,555,1296
200,10.0,log2,5,2,256.0,0.0001,0.8540625,0.5425,0.448,2026-05-18T13:05:35.329633,380,1296
200,10.0,log2,5,2,256.0,0.0,0.8540625,0.5425,0.429,2026-05-18T13:05:34.833285,379,1296
200,10.0,sqrt,10,4,,0.0,0.90296875,0.5425,0.943,2026-05-18T13:05:22.459595,357,1296
200,10.0,sqrt,10,1,,0.0,0.9159375,0.5425,0.981,2026-05-18T13:05:14.357465,349,1296
200,20.0,,10,4,256.0,0.0001,0.9065625,0.5425,21.797,2026-05-18T13:33:45.484553,540,1296
300,10.0,,10,4,,0.0001,0.9146875,0.5425,30.813,2026-05-18T14:08:14.015335,754,1296
300,20.0,sqrt,10,4,256.0,0.0,0.8765625,0.5425,1.44,2026-05-18T14:10:12.913177,791,1296
300,,sqrt,10,4,256.0,0.0,0.8765625,0.5425,1.437,2026-05-18T14:32:59.421439,899,1296
300,20.0,sqrt,10,4,256.0,0.0001,0.8765625,0.5425,1.448,2026-05-18T14:10:14.421983,792,1296
400,,,10,4,,0.0001,0.98203125,0.5425,47.536,2026-05-18T16:20:32.944808,1294,1296
400,20.0,,5,2,,0.0,0.9990625,0.5425,50.794,2026-05-18T15:36:57.559750,1169,1296
300,,sqrt,10,4,256.0,0.0001,0.8765625,0.5425,1.455,2026-05-18T14:33:00.936780,900,1296
200,,sqrt,5,1,256.0,0.0001,0.8725,0.5425,1.007,2026-05-18T13:34:03.667641,556,1296
200,20.0,,10,4,256.0,0.0,0.9065625,0.5425,21.851,2026-05-18T13:33:23.637689,539,1296
200,20.0,sqrt,5,1,256.0,0.0,0.8721875,0.5425,1.045,2026-05-18T13:18:39.830517,447,1296
300,10.0,,2,4,,0.0001,0.92125,0.5425,30.692,2026-05-18T13:55:44.550003,730,1296
300,10.0,,5,4,,0.0001,0.92125,0.5425,30.574,2026-05-18T14:01:59.802214,742,1296
300,10.0,sqrt,2,4,256.0,0.0,0.86765625,0.5425,1.37,2026-05-18T13:49:28.144163,659,1296
300,10.0,sqrt,5,4,256.0,0.0001,0.86765625,0.5425,1.372,2026-05-18T13:49:47.270515,672,1296
300,10.0,log2,5,2,256.0,0.0,0.85671875,0.5425,0.632,2026-05-18T13:50:18.297552,703,1296
300,10.0,sqrt,2,4,256.0,0.0001,0.86765625,0.5425,1.378,2026-05-18T13:49:29.582087,660,1296
100,20.0,,2,2,,0.0001,0.999375,0.5425,21.239,2026-05-18T12:44:02.797200,186,1296
300,10.0,log2,5,2,256.0,0.0001,0.85671875,0.5425,0.652,2026-05-18T13:50:19.009567,704,1296
300,10.0,sqrt,5,4,256.0,0.0,0.86765625,0.5425,1.387,2026-05-18T13:49:45.838764,671,1296
200,20.0,sqrt,2,1,256.0,0.0001,0.8740625,0.5425,1.007,2026-05-18T13:18:27.344943,436,1296
300,20.0,,10,1,,0.0,0.99875,0.5425,38.777,2026-05-18T14:25:37.328965,853,1296
300,20.0,,10,1,,0.0001,0.99859375,0.5425,38.903,2026-05-18T14:26:16.292994,854,1296
200,20.0,sqrt,5,2,256.0,0.0001,0.873125,0.5425,1.001,2026-05-18T13:18:45.418038,452,1296
200,,,10,4,256.0,0.0,0.9065625,0.5425,21.783,2026-05-18T13:48:50.094016,647,1296
400,20.0,sqrt,2,2,,0.0001,0.99984375,0.5425,2.295,2026-05-18T15:21:42.637265,1086,1296
200,,sqrt,2,1,256.0,0.0001,0.8740625,0.5425,1.014,2026-05-18T13:33:50.184099,544,1296
200,,sqrt,2,1,256.0,0.0,0.8740625,0.5425,1.019,2026-05-18T13:33:49.120813,543,1296
200,,,10,4,256.0,0.0001,0.9065625,0.5425,21.771,2026-05-18T13:49:11.915491,648,1296
400,10.0,log2,5,2,256.0,0.0,0.85765625,0.5425,0.843,2026-05-18T14:56:19.561791,1027,1296
400,10.0,log2,5,2,256.0,0.0001,0.85765625,0.5425,0.851,2026-05-18T14:56:20.494995,1028,1296
200,20.0,sqrt,2,1,256.0,0.0,0.8740625,0.5425,1.03,2026-05-18T13:18:26.289242,435,1296
100,20.0,sqrt,2,2,256.0,0.0001,0.86859375,0.54125,0.964,2026-05-18T12:41:00.874139,116,1296
400,,log2,5,4,256.0,0.0,0.86515625,0.54125,0.871,2026-05-18T15:53:21.771674,1247,1296
400,,log2,5,4,256.0,0.0001,0.86515625,0.54125,0.892,2026-05-18T15:53:22.746567,1248,1296
400,,log2,2,4,256.0,0.0,0.86515625,0.54125,0.865,2026-05-18T15:53:09.341402,1235,1296
300,10.0,,10,2,,0.0,0.92171875,0.54125,31.745,2026-05-18T14:05:38.442706,749,1296
400,20.0,,5,4,256.0,0.0,0.9084375,0.54125,43.249,2026-05-18T15:41:35.707184,1175,1296
400,20.0,,5,4,256.0,0.0001,0.9084375,0.54125,43.012,2026-05-18T15:42:18.801766,1176,1296
300,10.0,,10,2,,0.0001,0.92171875,0.54125,31.495,2026-05-18T14:06:09.998933,750,1296
100,20.0,sqrt,2,1,256.0,0.0,0.86578125,0.54125,0.97,2026-05-18T12:40:55.097877,111,1296
100,20.0,sqrt,2,1,256.0,0.0001,0.86578125,0.54125,0.945,2026-05-18T12:40:56.220739,112,1296
100,20.0,sqrt,2,2,256.0,0.0,0.86859375,0.54125,0.876,2026-05-18T12:40:59.762209,115,1296
100,10.0,sqrt,5,1,,0.0,0.9403125,0.54125,0.913,2026-05-18T12:29:40.131209,13,1296
400,,log2,2,4,256.0,0.0001,0.86515625,0.54125,0.875,2026-05-18T15:53:10.298572,1236,1296
300,20.0,,2,4,,0.0001,0.9875,0.54125,35.661,2026-05-18T14:16:45.624975,838,1296
100,20.0,,2,1,,0.0001,0.99984375,0.54125,21.726,2026-05-18T12:42:42.398555,182,1296
400,20.0,,2,4,256.0,0.0,0.9084375,0.54125,43.221,2026-05-18T15:32:09.407316,1163,1296
100,20.0,,2,2,,0.0,0.999375,0.54125,21.701,2026-05-18T12:43:41.402094,185,1296
100,20.0,log2,10,1,,0.0001,0.9946875,0.54125,0.604,2026-05-18T12:41:51.512158,170,1296
400,20.0,,2,4,256.0,0.0001,0.9084375,0.54125,43.004,2026-05-18T15:32:52.493859,1164,1296
100,20.0,,5,4,,0.0001,0.98625,0.54125,20.054,2026-05-18T12:49:17.076348,202,1296
300,10.0,sqrt,10,4,,0.0,0.90390625,0.54125,1.386,2026-05-18T13:50:00.502826,681,1296
300,10.0,sqrt,2,1,,0.0001,0.95640625,0.54125,1.449,2026-05-18T13:49:14.939623,650,1296
300,10.0,sqrt,2,1,,0.0,0.9565625,0.54125,1.455,2026-05-18T13:49:13.430752,649,1296
