n_estimators,max_depth,max_features,min_samples_split,min_samples_leaf,max_leaf_nodes,ccp_alpha,train_acc,val_acc,fit_seconds,completed_at,grid_index,grid_total
400,10.0,,10,1,256.0,0.0001,0.690794096978215,0.619560878243513,154.663,2026-05-19T05:30:35.195834,1072,1296
400,10.0,,5,1,256.0,0.0001,0.6908944885051702,0.619560878243513,153.863,2026-05-19T04:59:23.296369,1060,1296
400,10.0,,5,1,256.0,0.0,0.6908944885051702,0.619560878243513,154.498,2026-05-19T04:56:49.318049,1059,1296
400,10.0,,2,1,256.0,0.0001,0.6908442927416926,0.619560878243513,154.118,2026-05-19T04:28:17.384529,1048,1296
400,10.0,,2,2,,0.0001,0.7713081015962253,0.619560878243513,157.677,2026-05-19T04:33:32.929367,1050,1296
400,10.0,,5,4,,0.0,0.7620218853528762,0.619560878243513,158.358,2026-05-19T05:12:25.953080,1065,1296
400,10.0,,10,2,256.0,0.0,0.690794096978215,0.619560878243513,153.394,2026-05-19T05:38:23.944502,1075,1296
400,10.0,,2,2,256.0,0.0001,0.690794096978215,0.619560878243513,153.268,2026-05-19T04:38:40.410691,1052,1296
400,10.0,,5,2,256.0,0.0001,0.6908442927416926,0.619560878243513,153.73,2026-05-19T05:09:47.478557,1064,1296
400,10.0,,2,1,256.0,0.0,0.6908442927416926,0.619560878243513,155.244,2026-05-19T04:25:43.151309,1047,1296
400,10.0,,10,1,256.0,0.0,0.690794096978215,0.619560878243513,154.877,2026-05-19T05:28:00.417040,1071,1296
400,10.0,,2,4,,0.0,0.7620218853528762,0.619560878243513,156.057,2026-05-19T04:41:16.583185,1053,1296
400,10.0,,2,2,256.0,0.0,0.690794096978215,0.619560878243513,153.982,2026-05-19T04:36:07.026989,1051,1296
100,10.0,,2,4,,0.0,0.7617207107720109,0.619560878243513,42.492,2026-05-18T18:44:46.018386,81,1296
400,10.0,,5,2,256.0,0.0,0.6908442927416926,0.619560878243513,154.389,2026-05-19T05:07:13.632309,1063,1296
400,10.0,,10,2,256.0,0.0001,0.690794096978215,0.619560878243513,153.631,2026-05-19T05:40:57.691702,1076,1296
300,10.0,,10,4,256.0,0.0001,0.6908944885051702,0.619560878243513,115.139,2026-05-19T00:48:18.684586,756,1296
400,,sqrt,2,2,,0.0,0.995984338921795,0.619560878243513,10.903,2026-05-19T07:56:16.442872,1193,1296
300,10.0,,10,4,256.0,0.0,0.6908944885051702,0.619560878243513,116.238,2026-05-19T00:46:23.451582,755,1296
400,,log2,2,2,,0.0,0.9955325770504969,0.619560878243513,4.419,2026-05-19T08:01:15.507334,1229,1296
200,,log2,2,2,,0.0,0.9948800321252886,0.619560878243513,2.213,2026-05-18T22:21:59.791980,581,1296
200,,log2,2,1,,0.0001,0.9822808954924205,0.619560878243513,2.668,2026-05-18T22:21:54.229513,578,1296
100,10.0,,5,4,,0.0,0.7617207107720109,0.619560878243513,42.144,2026-05-18T18:53:08.299706,93,1296
200,,sqrt,2,2,,0.0001,0.9782652344142154,0.619560878243513,5.6,2026-05-18T22:19:33.157613,546,1296
400,,log2,2,2,,0.0001,0.9745507479168758,0.619560878243513,4.593,2026-05-19T08:01:20.269520,1230,1296
300,20.0,,10,4,256.0,0.0,0.6930529063347054,0.6191616766467066,123.869,2026-05-19T02:19:57.973803,863,1296
300,10.0,,5,2,256.0,0.0,0.6909948800321253,0.6191616766467066,115.509,2026-05-19T00:15:07.415898,739,1296
300,20.0,,10,4,256.0,0.0001,0.6930529063347054,0.6191616766467066,123.905,2026-05-19T02:22:01.973141,864,1296
100,10.0,,2,1,,0.0001,0.7711575143057926,0.6191616766467066,42.474,2026-05-18T18:39:53.667268,74,1296
400,10.0,,10,4,,0.0001,0.7577552454572835,0.6191616766467066,155.986,2026-05-19T05:46:12.523420,1078,1296
400,10.0,,10,4,,0.0,0.7592109225981327,0.6191616766467066,158.614,2026-05-19T05:43:36.421227,1077,1296
300,,,10,4,256.0,0.0,0.6930529063347054,0.6191616766467066,123.819,2026-05-19T04:09:49.048031,971,1296
300,,,10,4,256.0,0.0001,0.6930529063347054,0.6191616766467066,123.531,2026-05-19T04:11:52.674494,972,1296
300,10.0,,5,1,256.0,0.0001,0.6909948800321253,0.6191616766467066,115.849,2026-05-19T00:09:13.375633,736,1296
300,10.0,,5,1,256.0,0.0,0.6909948800321253,0.6191616766467066,115.92,2026-05-19T00:07:17.432625,735,1296
300,20.0,log2,2,1,,0.0,0.9927216142957535,0.6191616766467066,3.218,2026-05-19T00:52:13.302787,793,1296
300,,log2,5,2,,0.0,0.990362413412308,0.6191616766467066,3.315,2026-05-19T02:26:59.320229,917,1296
200,,log2,5,2,,0.0,0.989559281196667,0.6191616766467066,2.22,2026-05-18T22:22:23.559072,593,1296
300,10.0,,10,2,,0.0001,0.7615199277181006,0.6191616766467066,118.848,2026-05-19T00:36:39.136957,750,1296
300,10.0,,10,2,,0.0,0.7621724726433089,0.6191616766467066,119.869,2026-05-19T00:34:40.195115,749,1296
300,10.0,,5,2,256.0,0.0001,0.6909948800321253,0.6191616766467066,115.913,2026-05-19T00:17:03.423270,740,1296
300,10.0,,10,1,256.0,0.0001,0.6908944885051702,0.6187624750499002,115.659,2026-05-19T00:32:40.231738,748,1296
100,10.0,,10,2,,0.0,0.7622226684067864,0.6187624750499002,42.957,2026-05-18T18:58:43.128508,101,1296
300,10.0,,2,2,256.0,0.0001,0.6910450757956028,0.6187624750499002,115.918,2026-05-18T23:53:36.465503,728,1296
300,10.0,,2,1,256.0,0.0,0.6910450757956028,0.6187624750499002,116.168,2026-05-18T23:43:49.446174,723,1296
100,10.0,,10,2,,0.0001,0.7609175785563699,0.6187624750499002,42.5,2026-05-18T18:59:25.668063,102,1296
300,10.0,,10,2,256.0,0.0001,0.6908944885051702,0.6187624750499002,116.299,2026-05-19T00:40:31.323368,752,1296
300,10.0,,10,1,256.0,0.0,0.6908944885051702,0.6187624750499002,115.536,2026-05-19T00:30:44.478669,747,1296
300,10.0,,10,2,256.0,0.0,0.6908944885051702,0.6187624750499002,115.699,2026-05-19T00:38:34.930768,751,1296
300,10.0,,2,1,256.0,0.0001,0.6910450757956028,0.6187624750499002,116.663,2026-05-18T23:45:46.203191,724,1296
300,10.0,,2,2,256.0,0.0,0.6910450757956028,0.6187624750499002,115.828,2026-05-18T23:51:40.453091,727,1296
300,20.0,,10,2,256.0,0.0,0.6926011444634073,0.6187624750499002,126.898,2026-05-19T02:10:24.481159,859,1296
100,20.0,log2,10,4,,0.0,0.9064852926413011,0.6187624750499002,1.017,2026-05-18T19:05:28.466650,177,1296
300,,,10,2,256.0,0.0001,0.6926011444634073,0.6187624750499002,125.25,2026-05-19T04:01:12.018618,968,1296
300,20.0,,10,2,256.0,0.0001,0.6926011444634073,0.6187624750499002,125.514,2026-05-19T02:12:30.089342,860,1296
300,,,10,1,256.0,0.0,0.6926011444634073,0.6187624750499002,125.09,2026-05-19T03:47:31.128694,963,1296
300,,,10,2,256.0,0.0,0.6926011444634073,0.6187624750499002,124.335,2026-05-19T03:59:06.674502,967,1296
200,,log2,5,2,,0.0001,0.9697821503865074,0.6187624750499002,2.301,2026-05-18T22:22:25.948746,594,1296
300,20.0,log2,5,1,,0.0,0.9866479269149684,0.6187624750499002,3.168,2026-05-19T00:52:47.233667,805,1296
100,10.0,,10,4,,0.0001,0.7569019174781648,0.6187624750499002,40.942,2026-05-18T19:02:11.178099,106,1296
300,,,10,1,256.0,0.0001,0.6926011444634073,0.6187624750499002,125.129,2026-05-19T03:49:36.352893,964,1296
300,20.0,,10,1,256.0,0.0001,0.6926011444634073,0.6187624750499002,127.532,2026-05-19T02:02:37.067220,856,1296
300,20.0,,10,1,256.0,0.0,0.6926011444634073,0.6187624750499002,124.526,2026-05-19T02:00:29.441379,855,1296
100,10.0,,2,1,,0.0,0.7774821805039654,0.6183632734530938,42.648,2026-05-18T18:39:11.127732,73,1296
400,20.0,log2,5,1,,0.0,0.9870996887862664,0.6183632734530938,4.228,2026-05-19T05:57:12.646994,1129,1296
300,20.0,,2,1,256.0,0.0001,0.6926011444634073,0.6183632734530938,125.437,2026-05-19T01:03:52.618600,832,1296
300,20.0,,2,4,256.0,0.0001,0.6930529063347054,0.6183632734530938,123.674,2026-05-19T01:23:17.062317,840,1296
300,20.0,,2,2,256.0,0.0,0.6926011444634073,0.6183632734530938,124.974,2026-05-19T01:11:38.690669,835,1296
300,20.0,,2,2,256.0,0.0001,0.6926011444634073,0.6183632734530938,126.081,2026-05-19T01:13:44.865954,836,1296
300,,,2,2,256.0,0.0001,0.6926011444634073,0.6183632734530938,124.7,2026-05-19T02:51:56.247059,944,1296
300,,,2,2,256.0,0.0,0.6926011444634073,0.6183632734530938,124.558,2026-05-19T02:49:51.451927,943,1296
300,,,5,1,256.0,0.0001,0.6926011444634073,0.6183632734530938,125.26,2026-05-19T03:15:03.776665,952,1296
300,,,2,1,256.0,0.0,0.6926011444634073,0.6183632734530938,124.968,2026-05-19T02:38:09.505078,939,1296
300,,,5,4,256.0,0.0,0.6930529063347054,0.6183632734530938,123.587,2026-05-19T03:35:19.791467,959,1296
300,,,2,4,256.0,0.0001,0.6930529063347054,0.6183632734530938,124.382,2026-05-19T03:02:43.008097,948,1296
300,20.0,,5,2,256.0,0.0,0.6926011444634073,0.6183632734530938,124.925,2026-05-19T01:41:04.920206,847,1296
300,20.0,,5,2,256.0,0.0001,0.6926011444634073,0.6183632734530938,124.971,2026-05-19T01:43:09.985685,848,1296
300,,,5,2,256.0,0.0001,0.6926011444634073,0.6183632734530938,125.105,2026-05-19T03:26:43.409670,956,1296
300,,,2,1,256.0,0.0001,0.6926011444634073,0.6183632734530938,126.033,2026-05-19T02:40:15.633101,940,1296
300,20.0,,5,4,256.0,0.0,0.6930529063347054,0.6183632734530938,123.849,2026-05-19T01:50:38.036813,851,1296
300,20.0,,5,4,256.0,0.0001,0.6930529063347054,0.6183632734530938,123.647,2026-05-19T01:52:41.777984,852,1296
300,20.0,,5,1,256.0,0.0001,0.6926011444634073,0.6183632734530938,125.451,2026-05-19T01:33:19.244696,844,1296
300,20.0,,5,1,256.0,0.0,0.6926011444634073,0.6183632734530938,125.847,2026-05-19T01:31:13.699465,843,1296
400,,log2,5,2,,0.0,0.9901616303583978,0.6183632734530938,4.357,2026-05-19T08:02:01.949377,1241,1296
300,,,2,4,256.0,0.0,0.6930529063347054,0.6183632734530938,123.527,2026-05-19T03:00:38.531079,947,1296
300,,,5,1,256.0,0.0,0.6926011444634073,0.6183632734530938,124.895,2026-05-19T03:12:58.422022,951,1296
300,,,5,2,256.0,0.0,0.6926011444634073,0.6183632734530938,125.14,2026-05-19T03:24:38.209549,955,1296
300,,,5,4,256.0,0.0001,0.6930529063347054,0.6183632734530938,123.546,2026-05-19T03:37:23.432169,960,1296
300,20.0,,2,4,256.0,0.0,0.6930529063347054,0.6183632734530938,124.127,2026-05-19T01:21:13.294009,839,1296
300,20.0,,2,1,256.0,0.0,0.6926011444634073,0.6183632734530938,126.402,2026-05-19T01:01:47.087160,831,1296
100,20.0,sqrt,5,1,,0.0001,0.9716895893986548,0.6179640718562874,2.647,2026-05-18T19:04:06.611208,122,1296
100,20.0,,10,4,256.0,0.0,0.6910952715590805,0.6179640718562874,44.326,2026-05-18T19:36:10.614424,215,1296
100,20.0,,10,4,256.0,0.0001,0.6910952715590805,0.6179640718562874,45.713,2026-05-18T19:36:56.367894,216,1296
100,,,10,4,256.0,0.0,0.6910952715590805,0.6179640718562874,44.139,2026-05-18T20:23:59.604358,323,1296
100,,,10,4,256.0,0.0001,0.6910952715590805,0.6179640718562874,44.122,2026-05-18T20:24:43.767601,324,1296
300,,log2,5,2,,0.0001,0.9706856741291034,0.6179640718562874,3.396,2026-05-19T02:27:02.843956,918,1296
200,,log2,2,4,,0.0,0.9351470735869892,0.6179640718562874,2.039,2026-05-18T22:22:07.606073,585,1296
100,,log2,10,4,,0.0,0.9100993876116856,0.6179640718562874,1.055,2026-05-18T19:38:58.013654,285,1296
200,,log2,5,4,,0.0,0.9351470735869892,0.6179640718562874,2.038,2026-05-18T22:22:31.335743,597,1296
200,,log2,2,1,,0.0,0.9997992169460898,0.6179640718562874,2.382,2026-05-18T22:21:51.462384,577,1296
100,,log2,2,4,,0.0,0.9323361108322458,0.617564870259481,1.071,2026-05-18T19:38:33.365084,261,1296
100,20.0,,10,2,256.0,0.0001,0.6902921393434394,0.617564870259481,45.043,2026-05-18T19:33:29.499606,212,1296
100,,log2,5,4,,0.0,0.9323361108322458,0.617564870259481,1.07,2026-05-18T19:38:45.801088,273,1296
100,10.0,,10,1,,0.0,0.7625238429876519,0.617564870259481,42.438,2026-05-18T18:55:54.699968,97,1296
100,20.0,,10,2,256.0,0.0,0.6902921393434394,0.617564870259481,44.43,2026-05-18T19:32:44.416526,211,1296
100,,,10,1,256.0,0.0,0.6902419435799618,0.617564870259481,44.662,2026-05-18T20:16:06.931898,315,1296
100,,,10,1,256.0,0.0001,0.6902419435799618,0.617564870259481,43.813,2026-05-18T20:16:50.785638,316,1296
100,,,10,2,256.0,0.0,0.6902921393434394,0.617564870259481,44.579,2026-05-18T20:20:12.446617,319,1296
100,,,10,2,256.0,0.0001,0.6902921393434394,0.617564870259481,44.285,2026-05-18T20:20:56.772394,320,1296
100,,,5,4,256.0,0.0001,0.6909948800321253,0.617564870259481,44.105,2026-05-18T20:12:31.050506,312,1296
100,,,2,4,256.0,0.0,0.6909948800321253,0.617564870259481,44.71,2026-05-18T19:59:29.157971,299,1296
100,20.0,,2,4,256.0,0.0001,0.6909948800321253,0.617564870259481,44.515,2026-05-18T19:15:58.470238,192,1296
100,20.0,,2,4,256.0,0.0,0.6909948800321253,0.617564870259481,44.377,2026-05-18T19:15:13.915380,191,1296
100,,,2,4,256.0,0.0001,0.6909948800321253,0.617564870259481,44.301,2026-05-18T20:00:13.499225,300,1296
100,,,5,4,256.0,0.0,0.6909948800321253,0.617564870259481,44.121,2026-05-18T20:11:46.904575,311,1296
100,20.0,,5,4,256.0,0.0,0.6909948800321253,0.617564870259481,44.184,2026-05-18T19:25:42.474562,203,1296
100,20.0,,10,1,256.0,0.0001,0.6902419435799618,0.617564870259481,44.742,2026-05-18T19:29:59.032004,208,1296
100,20.0,,5,4,256.0,0.0001,0.6909948800321253,0.617564870259481,44.301,2026-05-18T19:26:26.815678,204,1296
100,20.0,,10,1,256.0,0.0,0.6902419435799618,0.617564870259481,45.667,2026-05-18T19:29:14.250005,207,1296
300,,sqrt,2,2,,0.0001,0.9790683666298564,0.617564870259481,8.279,2026-05-19T02:22:47.701743,870,1296
200,20.0,log2,5,1,,0.0,0.986346752334103,0.6171656686626746,2.135,2026-05-18T21:18:39.551337,481,1296
100,,sqrt,2,1,,0.0001,0.9849914667202088,0.6171656686626746,3.242,2026-05-18T19:37:02.822891,218,1296
100,10.0,,10,4,,0.0,0.7579560285111937,0.6171656686626746,42.004,2026-05-18T19:01:30.196281,105,1296
200,,log2,2,2,,0.0001,0.97384800722819,0.6171656686626746,2.335,2026-05-18T22:22:02.216125,582,1296
100,,log2,10,4,,0.0001,0.892380283104106,0.6171656686626746,1.061,2026-05-18T19:38:59.126781,286,1296
300,,log2,2,1,,0.0001,0.9832848107619717,0.6171656686626746,3.975,2026-05-19T02:26:15.867069,902,1296
400,20.0,log2,5,1,,0.0001,0.9711374360004016,0.6171656686626746,4.334,2026-05-19T05:57:17.149038,1130,1296
200,20.0,log2,2,2,,0.0,0.9848408794297762,0.6167664670658682,2.077,2026-05-18T21:18:24.450466,473,1296
200,20.0,log2,10,4,,0.0,0.9098484087942977,0.6167664670658682,1.952,2026-05-18T21:19:17.353108,501,1296
300,20.0,log2,5,1,,0.0001,0.971087240236924,0.6167664670658682,3.269,2026-05-19T00:52:50.629066,806,1296
100,20.0,sqrt,5,1,,0.0,0.9846902921393434,0.6167664670658682,2.625,2026-05-18T19:04:03.911496,121,1296
100,,,5,2,256.0,0.0,0.6901917478164843,0.6167664670658682,44.638,2026-05-18T20:07:59.863324,307,1296
100,,,5,2,256.0,0.0001,0.6901917478164843,0.6167664670658682,43.899,2026-05-18T20:08:43.804063,308,1296
100,20.0,,5,2,256.0,0.0,0.6901917478164843,0.6167664670658682,44.371,2026-05-18T19:22:18.198834,199,1296
100,20.0,,5,2,256.0,0.0001,0.6901917478164843,0.6167664670658682,44.439,2026-05-18T19:23:02.678415,200,1296
100,,,5,1,256.0,0.0001,0.6901917478164843,0.6167664670658682,44.525,2026-05-18T20:04:35.094101,304,1296
100,20.0,,5,1,256.0,0.0001,0.6901917478164843,0.6167664670658682,44.733,2026-05-18T19:19:31.257129,196,1296
100,20.0,,5,1,256.0,0.0,0.6901917478164843,0.6167664670658682,44.637,2026-05-18T19:18:46.484450,195,1296
100,,,5,1,256.0,0.0,0.6901917478164843,0.6167664670658682,44.189,2026-05-18T20:03:50.528308,303,1296
100,20.0,,2,2,256.0,0.0,0.6902419435799618,0.6167664670658682,44.229,2026-05-18T19:11:49.394897,187,1296
100,20.0,,2,2,256.0,0.0001,0.6902419435799618,0.6167664670658682,44.644,2026-05-18T19:12:34.079113,188,1296
200,,log2,2,4,,0.0001,0.9111534986447144,0.6167664670658682,2.089,2026-05-18T22:22:09.770166,586,1296
100,,,2,2,256.0,0.0001,0.6902419435799618,0.6167664670658682,44.669,2026-05-18T19:56:25.330748,296,1296
300,,log2,2,2,,0.0,0.9954321855235418,0.6167664670658682,3.291,2026-05-19T02:26:24.084423,905,1296
200,,log2,5,4,,0.0001,0.9111534986447144,0.6167664670658682,2.087,2026-05-18T22:22:33.497723,598,1296
100,,,2,2,256.0,0.0,0.6902419435799618,0.6167664670658682,44.602,2026-05-18T19:55:40.620576,295,1296
100,,sqrt,2,2,,0.0,0.9945286617809457,0.6167664670658682,2.921,2026-05-18T19:37:09.676492,221,1296
400,,log2,5,2,,0.0001,0.9711374360004016,0.6163672654690618,4.507,2026-05-19T08:02:06.620750,1242,1296
100,10.0,,10,1,,0.0001,0.7607167955024596,0.6163672654690618,42.664,2026-05-18T18:56:37.404050,98,1296
400,,log2,2,1,,0.0,0.9997992169460898,0.6163672654690618,4.709,2026-05-19T08:00:59.122586,1225,1296
100,,log2,2,2,,0.0,0.9937255295653047,0.6163672654690618,1.152,2026-05-18T19:38:29.266285,257,1296
100,20.0,log2,10,1,,0.0,0.9562794900110431,0.6163672654690618,1.087,2026-05-18T19:05:20.604970,169,1296
100,20.0,,2,1,256.0,0.0001,0.6901917478164843,0.6163672654690618,44.412,2026-05-18T19:09:04.059114,184,1296
100,,sqrt,2,2,,0.0001,0.9762072081116354,0.6163672654690618,2.938,2026-05-18T19:37:12.670847,222,1296
100,,,2,1,256.0,0.0,0.6901917478164843,0.6163672654690618,44.697,2026-05-18T19:51:29.473463,291,1296
100,,,2,1,256.0,0.0001,0.6901917478164843,0.6163672654690618,44.748,2026-05-18T19:52:14.261787,292,1296
100,20.0,,2,1,256.0,0.0,0.6901917478164843,0.6163672654690618,44.431,2026-05-18T19:08:19.607491,183,1296
300,,log2,10,2,,0.0,0.950205802630258,0.6163672654690618,3.225,2026-05-19T02:27:33.955789,929,1296
100,20.0,log2,10,1,,0.0001,0.9315329786166048,0.6163672654690618,1.095,2026-05-18T19:05:21.750988,170,1296
400,20.0,log2,10,2,,0.0,0.9416725228390724,0.6159680638722554,3.976,2026-05-19T05:58:11.918118,1145,1296
400,20.0,log2,10,1,,0.0001,0.9355486396948097,0.6159680638722554,4.131,2026-05-19T05:58:01.227521,1142,1296
200,20.0,log2,2,1,,0.0001,0.9761068165846802,0.6159680638722554,2.433,2026-05-18T21:18:19.025270,470,1296
200,20.0,log2,10,4,,0.0001,0.892731653448449,0.6159680638722554,2.008,2026-05-18T21:19:19.436934,502,1296
400,,sqrt,2,2,,0.0001,0.9789679751029013,0.6159680638722554,11.172,2026-05-19T07:56:27.780480,1194,1296
200,20.0,log2,5,1,,0.0001,0.9699829334404176,0.6159680638722554,2.207,2026-05-18T21:18:41.851500,482,1296
100,,sqrt,2,1,,0.0,0.9997992169460898,0.6159680638722554,3.104,2026-05-18T19:36:59.522411,217,1296
100,,log2,2,1,,0.0,0.9997992169460898,0.6159680638722554,1.244,2026-05-18T19:38:24.907965,253,1296
300,20.0,log2,2,2,,0.0001,0.9684268647726132,0.615568862275449,3.23,2026-05-19T00:52:28.430722,798,1296
400,20.0,log2,2,1,,0.0,0.9925710270053207,0.615568862275449,4.266,2026-05-19T05:56:27.681817,1117,1296
300,,log2,10,4,,0.0,0.9147675936150989,0.615568862275449,3.004,2026-05-19T02:27:45.192569,933,1296
400,20.0,log2,2,4,,0.0,0.9310310209818291,0.615568862275449,3.827,2026-05-19T05:56:57.976165,1125,1296
300,20.0,log2,10,1,,0.0,0.9599437807449052,0.615568862275449,3.088,2026-05-19T00:53:20.642807,817,1296
400,20.0,log2,5,4,,0.0,0.9310310209818291,0.615568862275449,3.818,2026-05-19T05:57:42.377139,1137,1296
400,,log2,10,2,,0.0,0.9508081517919887,0.615568862275449,4.379,2026-05-19T08:02:47.836007,1253,1296
100,,log2,5,2,,0.0,0.9885553659271158,0.6151696606786428,1.163,2026-05-18T19:38:41.713179,269,1296
300,20.0,log2,2,2,,0.0,0.9850918582471639,0.6151696606786428,3.09,2026-05-19T00:52:25.070498,797,1296
300,20.0,log2,5,2,,0.0,0.9806244352976609,0.6151696606786428,3.086,2026-05-19T00:52:58.625779,809,1296
400,,log2,10,4,,0.0001,0.8958939865475354,0.6151696606786428,4.058,2026-05-19T08:03:07.116226,1258,1296
300,,sqrt,2,2,,0.0,0.9959341431583174,0.6151696606786428,8.16,2026-05-19T02:22:39.295510,869,1296
200,20.0,log2,2,2,,0.0001,0.9673727537395844,0.6151696606786428,2.186,2026-05-18T21:18:26.730734,474,1296
200,20.0,log2,5,2,,0.0,0.979921694608975,0.6151696606786428,2.082,2026-05-18T21:18:47.289534,485,1296
400,,log2,2,1,,0.0001,0.98393735568718,0.6151696606786428,5.254,2026-05-19T08:01:04.561996,1226,1296
400,20.0,log2,2,2,,0.0,0.9854432285915069,0.6147704590818364,4.094,2026-05-19T05:56:43.252008,1121,1296
400,,log2,2,4,,0.0,0.9360505973295854,0.6147704590818364,3.993,2026-05-19T08:01:30.737935,1233,1296
400,,log2,5,4,,0.0,0.9360505973295854,0.6147704590818364,3.973,2026-05-19T08:02:17.102988,1245,1296
300,,log2,2,4,,0.0,0.9350466820600342,0.6147704590818364,3.13,2026-05-19T02:26:35.733756,909,1296
300,,log2,5,4,,0.0,0.9350466820600342,0.6147704590818364,3.045,2026-05-19T02:27:10.804923,921,1296
200,,log2,5,1,,0.0001,0.9782652344142154,0.6147704590818364,2.468,2026-05-18T22:22:17.954565,590,1296
300,,log2,2,2,,0.0001,0.974651139443831,0.6147704590818364,3.481,2026-05-19T02:26:27.698435,906,1296
300,,log2,10,1,,0.0,0.9772111233811867,0.6147704590818364,3.397,2026-05-19T02:27:22.243013,925,1296
300,20.0,log2,2,1,,0.0001,0.9769601445637988,0.61437125748503,3.578,2026-05-19T00:52:17.025214,794,1296
100,,log2,5,4,,0.0001,0.9077903824917177,0.61437125748503,1.078,2026-05-18T19:38:46.921358,274,1296
200,20.0,log2,10,1,,0.0,0.9593414315831744,0.61437125748503,2.086,2026-05-18T21:19:02.332133,493,1296
400,,log2,10,4,,0.0,0.9151189639594418,0.61437125748503,4.054,2026-05-19T08:03:02.906707,1257,1296
300,,log2,10,2,,0.0001,0.9292239734966369,0.61437125748503,3.249,2026-05-19T02:27:37.312193,930,1296
400,,log2,5,1,,0.0001,0.9784660174681257,0.61437125748503,4.876,2026-05-19T08:01:51.044698,1238,1296
100,,log2,2,4,,0.0001,0.9077903824917177,0.61437125748503,1.097,2026-05-18T19:38:34.514396,262,1296
300,,log2,2,1,,0.0,0.9997992169460898,0.6139720558882236,3.583,2026-05-19T02:26:11.743789,901,1296
200,20.0,log2,2,4,,0.0,0.9307800421644413,0.6139720558882236,1.951,2026-05-18T21:18:32.027748,477,1296
100,10.0,sqrt,10,1,,0.0001,0.7285915068768196,0.6139720558882236,1.824,2026-05-18T18:37:40.694512,26,1296
400,,log2,10,2,,0.0001,0.9291235819696818,0.6139720558882236,4.373,2026-05-19T08:02:52.353056,1254,1296
200,20.0,log2,5,4,,0.0,0.9307800421644413,0.6139720558882236,1.956,2026-05-18T21:18:54.818689,489,1296
200,20.0,log2,10,1,,0.0001,0.9332898303383195,0.6135728542914172,2.131,2026-05-18T21:19:04.548199,494,1296
100,10.0,sqrt,10,1,,0.0,0.7309005119967875,0.6135728542914172,1.832,2026-05-18T18:37:38.798915,25,1296
400,20.0,log2,2,1,,0.0001,0.9772111233811867,0.6135728542914172,4.773,2026-05-19T05:56:32.638145,1118,1296
300,,log2,10,4,,0.0001,0.8951912458588495,0.6135728542914172,3.017,2026-05-19T02:27:48.317221,934,1296
100,,log2,2,2,,0.0001,0.971890372452565,0.6135728542914172,1.206,2026-05-18T19:38:30.529925,258,1296
300,,log2,5,1,,0.0,0.9992470635478365,0.6135728542914172,3.496,2026-05-19T02:26:47.320831,913,1296
200,,log2,10,1,,0.0,0.976257403875113,0.6135728542914172,2.295,2026-05-18T22:22:39.128134,601,1296
100,,log2,5,1,,0.0,0.9979921694608975,0.6131736526946108,1.219,2026-05-18T19:38:37.478837,265,1296
300,20.0,log2,10,4,,0.0,0.9104507579560285,0.6131736526946108,2.869,2026-05-19T00:53:42.692833,825,1296
400,,log2,5,4,,0.0001,0.9128601546029516,0.6131736526946108,4.055,2026-05-19T08:02:21.307154,1246,1296
100,,log2,10,1,,0.0001,0.939765083826925,0.6131736526946108,1.199,2026-05-18T19:38:51.106420,278,1296
100,10.0,sqrt,10,2,,0.0,0.7292440518020279,0.6131736526946108,1.81,2026-05-18T18:37:46.221929,29,1296
400,20.0,log2,2,2,,0.0001,0.9689790181708664,0.6131736526946108,4.274,2026-05-19T05:56:47.695945,1122,1296
200,,log2,10,4,,0.0001,0.8941371348258207,0.6131736526946108,2.073,2026-05-18T22:22:56.872106,610,1296
300,20.0,log2,10,1,,0.0001,0.9354984439313322,0.6131736526946108,3.127,2026-05-19T00:53:23.877817,818,1296
300,20.0,log2,10,2,,0.0,0.9417729143660275,0.6131736526946108,2.995,2026-05-19T00:53:31.759878,821,1296
400,,log2,2,4,,0.0001,0.9128601546029516,0.6131736526946108,4.055,2026-05-19T08:01:34.935643,1234,1296
400,,log2,5,1,,0.0,0.9993976508382693,0.6127744510978044,4.609,2026-05-19T08:01:46.000128,1237,1296
400,,log2,10,1,,0.0,0.9778134725429174,0.6127744510978044,4.512,2026-05-19T08:02:32.246904,1249,1296
300,20.0,log2,5,4,,0.0001,0.9106013452464612,0.6127744510978044,2.917,2026-05-19T00:53:12.712761,814,1296
100,20.0,log2,2,2,,0.0001,0.9653649232004818,0.6127744510978044,1.15,2026-05-18T19:05:01.968039,150,1296
300,20.0,log2,2,4,,0.0001,0.9106013452464612,0.6127744510978044,2.935,2026-05-19T00:52:39.227328,802,1296
400,20.0,log2,10,2,,0.0001,0.9253588997088645,0.6127744510978044,4.006,2026-05-19T05:58:16.066415,1146,1296
300,,log2,10,1,,0.0001,0.9421242847103705,0.612375249500998,3.472,2026-05-19T02:27:25.828187,926,1296
400,20.0,log2,10,4,,0.0,0.9106515410099387,0.612375249500998,3.833,2026-05-19T05:58:26.359400,1149,1296
100,20.0,log2,2,2,,0.0,0.9835357895793595,0.612375249500998,1.086,2026-05-18T19:05:00.764991,149,1296
100,10.0,sqrt,10,2,,0.0001,0.7280895492420439,0.612375249500998,1.81,2026-05-18T18:37:48.070598,30,1296
300,,log2,5,1,,0.0001,0.9782150386507379,0.612375249500998,3.626,2026-05-19T02:26:51.078086,914,1296
